?	hoàng tử	hoàng tử	N	root	['hoàng tử', 'ROOT']	[1, 0]
?	nhỏ	nhỏ	ADJ	amod	['nhỏ', 'ông hoàng']	[14, 13]
?	đi	đi	VERB	compound:svc	['đi', 'ra']	[16, 15]

?	người	người	N	root	['người', 'ROOT']	[6, 0]
?	người lớn	người lớn	N	nsubj	['người lớn', 'người']	[2, 6]
?	những	những	DET	det	['những', 'người lớn']	[1, 2]
?	nhất định	nhất định	ADV	advmod	['nhất định', 'người']	[3, 6]
?	là	là	SCONJ	cop	['là', 'người']	[4, 6]
?	những	những	DET	det	['những', 'người']	[5, 6]
?	kỳ quái	kỳ quái	ADJ	amod	['kỳ quái', 'người']	[8, 6]
?	hoàn toàn	hoàn toàn	ADJ	advmod:adj	['hoàn toàn', 'kỳ quái']	[7, 8]

?	bé	bé	ADJ	root	['bé', 'ROOT']	[4, 0]
?	nó	nó	PROPN	nsubj	['nó', 'bé']	[1, 4]
?	là	là	AUX	cop	['là', 'bé']	[2, 4]
?	cái	cái	N	det:clf	['cái', 'bé']	[3, 4]
?	nhất	nhất	ADV	advmod	['nhất', 'bé']	[5, 4]
?	số	số	N	obl	['số', 'bé']	[7, 4]
?	trong	trong	ADV	case	['trong', 'số']	[6, 7]
?	hành tinh	hành tinh	N	nmod	['hành tinh', 'số']	[9, 7]
?	các	các	DET	det	['các', 'hành tinh']	[8, 9]

?	đủ	đủ	ADJ	root	['đủ', 'ROOT']	[4, 0]
?	đấy	đấy	PROPN	obl	['đấy', 'đủ']	[2, 4]
?	ở	ở	ADV	case	['ở', 'đấy']	[1, 2]
?	chỉ	chỉ	ADV	advmod	['chỉ', 'đủ']	[3, 4]
?	chỗ	chỗ	N	obj	['chỗ', 'đủ']	[5, 4]
?	cột	cột	N	obl:comp	['cột', 'đủ']	[9, 4]
?	cho	cho	SCONJ	case	['cho', 'cột']	[6, 9]
?	một	một	NUM	nummod	['một', 'cột']	[7, 9]
?	cây	cây	N	clf	['cây', 'một']	[8, 7]
?	đèn	đèn	N	nmod	['đèn', 'cột']	[10, 9]
?	người	người	N	nsubj	['người', 'cột']	[13, 9]
?	và	và	CONJ	cc	['và', 'người']	[11, 13]
?	một	một	NUM	nummod	['một', 'người']	[12, 13]
?	thắp	thắp	VERB	acl:subj	['thắp', 'người']	[14, 13]
?	đèn	đèn	N	obj	['đèn', 'thắp']	[15, 14]

?	vô lý	vô lý	ADJ	root	['vô lý', 'ROOT']	[7, 0]
?	rất	rất	ADV	advmod	['rất', 'vô lý']	[2, 7]
?	có thể	có thể	ADV	advmod	['có thể', 'vô lý']	[3, 7]
?	người	người	N	nsubj	['người', 'vô lý']	[4, 7]
?	này	này	PROPN	det:pmod	['này', 'người']	[5, 4]
?	là	là	SCONJ	cop	['là', 'vô lý']	[6, 7]

?	vô lý	vô lý	ADJ	root	['vô lý', 'ROOT']	[7, 0]
?	tuy	tuy	SCONJ	cc	['tuy', 'vô lý']	[1, 7]
?	thế	thế	PROPN	fixed	['thế', 'tuy']	[2, 1]
?	ông	ông	N	nsubj	['ông', 'vô lý']	[3, 7]
?	ta	ta	PROPN	compound:pron	['ta', 'ông']	[4, 3]
?	còn	còn	ADV	advmod	['còn', 'vô lý']	[5, 7]
?	ít	ít	ADJ	compound:adj	['ít', 'vô lý']	[6, 7]
?	hơn	hơn	ADV	advmod	['hơn', 'vô lý']	[8, 7]
?	vua	vua	N	obj	['vua', 'vô lý']	[10, 7]
?	ông	ông	N	det:clf	['ông', 'vua']	[9, 10]
?	vô lý	vô lý	ADJ	list	['vô lý', 'vô lý']	[13, 7]
?	ít	ít	ADJ	compound:adj	['ít', 'vô lý']	[12, 13]
?	hơn	hơn	ADV	advmod	['hơn', 'vô lý']	[14, 13]
?	kẻ	kẻ	N	obj	['kẻ', 'vô lý']	[15, 13]
?	khoác lác	khoác lác	VERB	compound:vmod	['khoác lác', 'kẻ']	[16, 15]
?	vô lý	vô lý	ADJ	list	['vô lý', 'vô lý']	[19, 7]
?	ít	ít	ADJ	compound:adj	['ít', 'vô lý']	[18, 19]
?	hơn	hơn	ADV	advmod	['hơn', 'vô lý']	[20, 19]
?	nhà	nhà	N	obj	['nhà', 'vô lý']	[21, 19]
?	doanh nghiệp	doanh nghiệp	VERB	compound:vmod	['doanh nghiệp', 'nhà']	[22, 21]
?	vô lý	vô lý	ADJ	list	['vô lý', 'vô lý']	[25, 7]
?	ít	ít	ADJ	compound:adj	['ít', 'vô lý']	[24, 25]
?	hơn	hơn	ADV	advmod	['hơn', 'vô lý']	[26, 25]
?	tay	tay	N	obj	['tay', 'vô lý']	[27, 25]
?	bợm	bợm	N	nmod	['bợm', 'tay']	[28, 27]
?	nhậu	nhậu	VERB	compound:vmod	['nhậu', 'bợm']	[29, 28]

?	sinh	sinh	VERB	root	['sinh', 'ROOT']	[14, 0]
?	khi	khi	N	obl:tmod	['khi', 'sinh']	[1, 14]
?	thắp	thắp	VERB	acl:tmod	['thắp', 'khi']	[4, 1]
?	ông	ông	N	nsubj	['ông', 'thắp']	[2, 4]
?	ta	ta	PROPN	compound:pron	['ta', 'ông']	[3, 2]
?	đèn	đèn	N	obj	['đèn', 'thắp']	[6, 4]
?	cây	cây	N	det:clf	['cây', 'đèn']	[5, 6]
?	mình	mình	PROPN	nmod:poss	['mình', 'đèn']	[8, 6]
?	của	của	ADV	case	['của', 'mình']	[7, 8]
?	như	như	SCONJ	mark	['như', 'sinh']	[10, 14]
?	là	là	SCONJ	discourse	['là', 'sinh']	[11, 14]
?	ông	ông	N	nsubj	['ông', 'sinh']	[12, 14]
?	ta	ta	PROPN	compound:pron	['ta', 'ông']	[13, 12]
?	thêm	thêm	VERB	compound:svc	['thêm', 'sinh']	[15, 14]
?	sao	sao	N	obj	['sao', 'sinh']	[18, 14]
?	một	một	NUM	nummod	['một', 'sao']	[16, 18]
?	ngôi	ngôi	N	clf	['ngôi', 'một']	[17, 16]
?	hoa	hoa	N	conj	['hoa', 'sao']	[22, 18]
?	hay	hay	CONJ	cc	['hay', 'hoa']	[19, 22]
?	một	một	NUM	nummod	['một', 'hoa']	[20, 22]
?	bông	bông	N	clf	['bông', 'một']	[21, 20]

?	công việc	công việc	N	root	['công việc', 'ROOT']	[4, 0]
?	ấy	ấy	PROPN	nsubj	['ấy', 'công việc']	[1, 4]
?	là	là	AUX	cop	['là', 'công việc']	[2, 4]
?	một	một	NUM	nummod	['một', 'công việc']	[3, 4]
?	đẹp	đẹp	ADJ	acl:subj	['đẹp', 'công việc']	[6, 4]
?	rất	rất	ADV	advmod	['rất', 'đẹp']	[5, 6]
?	chứ	chứ	PRT	discourse	['chứ', 'công việc']	[7, 4]

?	có ích	có ích	ADJ	root	['có ích', 'ROOT']	[6, 0]
?	việc	việc	N	nsubj	['việc', 'có ích']	[1, 6]
?	ấy	ấy	PROPN	det:pmod	['ấy', 'việc']	[2, 1]
?	mới	mới	PRT	discourse	['mới', 'có ích']	[3, 6]
?	thật sự	thật sự	ADJ	advmod:adj	['thật sự', 'có ích']	[4, 6]
?	là	là	SCONJ	discourse	['là', 'có ích']	[5, 6]
?	đẹp	đẹp	ADJ	advcl	['đẹp', 'có ích']	[10, 6]
?	là	là	N	discourse	['là', 'đẹp']	[7, 10]
?	vì	vì	ADV	mark	['vì', 'đẹp']	[8, 10]
?	nó	nó	PROPN	nsubj	['nó', 'đẹp']	[9, 10]

?	tắt	tắt	VERB	root	['tắt', 'ROOT']	[4, 0]
?	sao	sao	PROPN	obl	['sao', 'tắt']	[2, 4]
?	tại	tại	ADV	case	['tại', 'sao']	[1, 2]
?	ông	ông	N	nsubj	['ông', 'tắt']	[3, 4]
?	đèn	đèn	N	obj	['đèn', 'tắt']	[5, 4]
?	đi	đi	VERB	xcomp	['đi', 'tắt']	[6, 4]

?	điều lệnh	điều lệnh	N	root	['điều lệnh', 'ROOT']	[2, 0]
?	gì	gì	PROPN	det:pmod	['gì', 'điều lệnh']	[3, 2]
?	vậy	vậy	PROPN	discourse	['vậy', 'điều lệnh']	[4, 2]

?	tắt	tắt	VERB	root	['tắt', 'ROOT']	[3, 0]
?	là	là	SCONJ	mark	['là', 'tắt']	[2, 3]
?	đèn	đèn	N	obj	['đèn', 'tắt']	[4, 3]
?	đi	đi	ADV	advmod	['đi', 'tắt']	[5, 3]

?	thắp	thắp	VERB	root	['thắp', 'ROOT']	[8, 0]
?	nhưng	nhưng	SCONJ	mark	['nhưng', 'thắp']	[2, 8]
?	sao	sao	PROPN	obl	['sao', 'thắp']	[4, 8]
?	tại	tại	ADV	case	['tại', 'sao']	[3, 4]
?	ông	ông	N	nsubj	['ông', 'thắp']	[5, 8]
?	lại	lại	ADV	advmod	['lại', 'thắp']	[6, 8]
?	vừa	vừa	ADV	advmod	['vừa', 'thắp']	[7, 8]
?	đèn	đèn	N	obj	['đèn', 'thắp']	[9, 8]
?	lên	lên	VERB	xcomp	['lên', 'thắp']	[10, 8]

?	hiểu	hiểu	VERB	root	['hiểu', 'ROOT']	[6, 0]
?	có	có	VERB	csubj	['có', 'hiểu']	[3, 6]
?	chẳng	chẳng	ADV	advmod:neg	['chẳng', 'có']	[2, 3]
?	gì	gì	PROPN	obj	['gì', 'có']	[4, 3]
?	mà	mà	SCONJ	mark	['mà', 'hiểu']	[5, 6]
?	cả	cả	PRT	discourse	['cả', 'hiểu']	[7, 6]
?	nói	nói	VERB	parataxis	['nói', 'hiểu']	[12, 6]
?	người	người	N	nsubj	['người', 'nói']	[9, 12]
?	thắp	thắp	VERB	acl:subj	['thắp', 'người']	[10, 9]
?	đèn	đèn	N	obj	['đèn', 'thắp']	[11, 10]

?	kinh khủng	kinh khủng	VERB	root	['kinh khủng', 'ROOT']	[8, 0]
?	nghề	nghề	N	nsubj	['nghề', 'kinh khủng']	[2, 8]
?	ta	ta	PROPN	nmod:poss	['ta', 'nghề']	[4, 2]
?	của	của	ADV	case	['của', 'ta']	[3, 4]
?	làm	làm	VERB	acl	['làm', 'nghề']	[5, 2]
?	đây	đây	PROPN	obj	['đây', 'làm']	[6, 5]
?	thật	thật	ADV	advmod	['thật', 'kinh khủng']	[7, 8]

?	có lý	có lý	ADJ	root	['có lý', 'ROOT']	[6, 0]
?	xưa	xưa	N	obl:tmod	['xưa', 'có lý']	[1, 6]
?	kia	kia	PROPN	det:pmod	['kia', 'xưa']	[2, 1]
?	thì	thì	SCONJ	mark	['thì', 'có lý']	[3, 6]
?	nó	nó	PROPN	nsubj	['nó', 'có lý']	[4, 6]
?	còn	còn	ADV	advmod	['còn', 'có lý']	[5, 6]

?	nghỉ	nghỉ	VERB	root	['nghỉ', 'ROOT']	[5, 0]
?	phần	phần	N	nsubj	['phần', 'nghỉ']	[1, 5]
?	còn	còn	VERB	acl	['còn', 'phần']	[2, 1]
?	lại	lại	VERB	compound:svc	['lại', 'còn']	[3, 2]
?	ta	ta	PROPN	nsubj	['ta', 'nghỉ']	[4, 5]
?	ngủ	ngủ	VERB	conj	['ngủ', 'nghỉ']	[12, 5]
?	phần	phần	N	nsubj	['phần', 'ngủ']	[7, 12]
?	đêm	đêm	N	nmod	['đêm', 'phần']	[8, 7]
?	còn	còn	VERB	acl	['còn', 'phần']	[9, 7]
?	lại	lại	VERB	compound:svc	['lại', 'còn']	[10, 9]
?	ta	ta	PROPN	nsubj	['ta', 'ngủ']	[11, 12]

?	thay đổi	thay đổi	VERB	root	['thay đổi', 'ROOT']	[6, 0]
?	nhưng	nhưng	SCONJ	mark	['nhưng', 'thay đổi']	[2, 6]
?	sau	sau	N	obl:tmod	['sau', 'thay đổi']	[3, 6]
?	đó	đó	N	det:pmod	['đó', 'sau']	[4, 3]
?	điều lệnh	điều lệnh	N	nsubj	['điều lệnh', 'thay đổi']	[5, 6]
?	sao	sao	PROPN	obl	['sao', 'thay đổi']	[7, 6]

?	bi kịch	bi kịch	N	root	['bi kịch', 'ROOT']	[1, 0]
?	là	là	N	discourse	['là', 'bi kịch']	[2, 1]
?	chỗ	chỗ	N	obl:comp	['chỗ', 'bi kịch']	[4, 1]
?	ở	ở	ADV	case	['ở', 'chỗ']	[3, 4]
?	đó	đó	N	det:pmod	['đó', 'chỗ']	[5, 4]

?	sao	sao	PROPN	root	['sao', 'ROOT']	[3, 0]
?	thế thì	thế thì	SCONJ	cc	['thế thì', 'sao']	[2, 3]
?	hỏi	hỏi	VERB	parataxis	['hỏi', 'sao']	[7, 3]
?	ông hoàng	ông hoàng	N	nsubj	['ông hoàng', 'hỏi']	[5, 7]
?	nhỏ	nhỏ	ADJ	amod	['nhỏ', 'ông hoàng']	[6, 5]

?	còn	còn	VERB	root	['còn', 'ROOT']	[13, 0]
?	quay	quay	VERB	advcl	['quay', 'còn']	[5, 13]
?	vì	vì	ADV	mark	['vì', 'quay']	[2, 5]
?	hiện nay	hiện nay	N	obl:tmod	['hiện nay', 'quay']	[3, 5]
?	nó	nó	PROPN	nsubj	['nó', 'quay']	[4, 5]
?	phút	phút	N	obj	['phút', 'quay']	[7, 5]
?	mỗi	mỗi	DET	det	['mỗi', 'phút']	[6, 7]
?	vòng	vòng	N	nmod	['vòng', 'phút']	[9, 7]
?	một	một	NUM	nummod	['một', 'vòng']	[8, 9]
?	ta	ta	PROPN	nsubj	['ta', 'còn']	[11, 13]
?	không	không	ADV	advmod:neg	['không', 'còn']	[12, 13]
?	giây	giây	N	obj	['giây', 'còn']	[16, 13]
?	lấy	lấy	PRT	discourse	['lấy', 'giây']	[14, 16]
?	một	một	NUM	nummod	['một', 'giây']	[15, 16]
?	nghỉ ngơi	nghỉ ngơi	VERB	advcl:objective	['nghỉ ngơi', 'còn']	[18, 13]
?	để	để	ADV	mark:pcomp	['để', 'nghỉ ngơi']	[17, 18]

?	lạ	lạ	ADJ	root	['lạ', 'ROOT']	[2, 0]
?	thực	thực	ADJ	advmod:adj	['thực', 'lạ']	[3, 2]
?	đấy	đấy	PRT	discourse	['đấy', 'lạ']	[4, 2]

?	dài	dài	ADJ	root	['dài', 'ROOT']	[4, 0]
?	đây	đây	PROPN	obl	['đây', 'dài']	[2, 4]
?	ở	ở	ADV	case	['ở', 'đây']	[1, 2]
?	ngày	ngày	N	nsubj	['ngày', 'dài']	[3, 4]
?	phút	phút	N	obj	['phút', 'dài']	[8, 4]
?	chỉ	chỉ	ADV	advmod	['chỉ', 'phút']	[5, 8]
?	có	có	PRT	discourse	['có', 'phút']	[6, 8]
?	một	một	NUM	nummod	['một', 'phút']	[7, 8]
?	thôi	thôi	PRT	discourse	['thôi', 'dài']	[9, 4]

?	có	có	VERB	root	['có', 'ROOT']	[3, 0]
?	chẳng	chẳng	ADV	advmod:neg	['chẳng', 'có']	[2, 3]
?	gì	gì	PROPN	obj	['gì', 'có']	[4, 3]
?	lạ	lạ	ADJ	amod	['lạ', 'gì']	[5, 4]
?	cả	cả	PRT	discourse	['cả', 'có']	[6, 3]
?	nói	nói	VERB	parataxis	['nói', 'có']	[11, 3]
?	người	người	N	nsubj	['người', 'nói']	[8, 11]
?	thắp	thắp	VERB	acl:subj	['thắp', 'người']	[9, 8]
?	đèn	đèn	N	obj	['đèn', 'thắp']	[10, 9]

?	tháng	tháng	N	root	['tháng', 'ROOT']	[8, 0]
?	chuyện trò	chuyện trò	VERB	csubj	['chuyện trò', 'tháng']	[2, 8]
?	ta	ta	PROPN	nsubj	['ta', 'chuyện trò']	[1, 2]
?	nhau	nhau	N	obl:with	['nhau', 'chuyện trò']	[4, 2]
?	với	với	SCONJ	case	['với', 'nhau']	[3, 4]
?	thế mà	thế mà	SCONJ	cc	['thế mà', 'tháng']	[5, 8]
?	đã	đã	ADV	advmod	['đã', 'tháng']	[6, 8]
?	một	một	NUM	nummod	['một', 'tháng']	[7, 8]
?	rồi	rồi	ADV	advmod	['rồi', 'tháng']	[9, 8]
?	đấy	đấy	PRT	discourse	['đấy', 'tháng']	[10, 8]

?	tháng	tháng	N	root	['tháng', 'ROOT']	[3, 0]
?	một	một	NUM	nummod	['một', 'tháng']	[2, 3]
?	kia	kia	PRT	discourse	['kia', 'tháng']	[4, 3]
?	ư	ư	PRT	discourse	['ư', 'tháng']	[5, 3]

?	phải	phải	ADJ	root	['phải', 'ROOT']	[2, 0]
?	ba mươi	ba mươi	NUM	nummod	['ba mươi', 'phải']	[4, 2]

?	phút	phút	N	root	['phút', 'ROOT']	[1, 0]

?	ba mươi	ba mươi	NUM	root	['ba mươi', 'ROOT']	[1, 0]

?	ngày	ngày	N	root	['ngày', 'ROOT']	[1, 0]

?	chúc	chúc	VERB	root	['chúc', 'ROOT']	[1, 0]
?	đêm	đêm	N	obj	['đêm', 'chúc']	[3, 1]
?	một	một	NUM	nummod	['một', 'đêm']	[2, 3]
?	tốt lành	tốt lành	ADJ	amod	['tốt lành', 'đêm']	[4, 3]

?	thắp	thắp	VERB	root	['thắp', 'ROOT']	[4, 0]
?	rồi	rồi	SCONJ	mark	['rồi', 'thắp']	[1, 4]
?	ông	ông	N	nsubj	['ông', 'thắp']	[2, 4]
?	lại	lại	ADV	advmod	['lại', 'thắp']	[3, 4]
?	ngọn	ngọn	N	obj	['ngọn', 'thắp']	[5, 4]
?	đèn	đèn	N	compound	['đèn', 'ngọn']	[6, 5]

?	nhìn	nhìn	VERB	root	['nhìn', 'ROOT']	[3, 0]
?	ông hoàng	ông hoàng	N	nsubj	['ông hoàng', 'nhìn']	[1, 3]
?	nhỏ	nhỏ	ADJ	amod	['nhỏ', 'ông hoàng']	[2, 1]
?	ông	ông	N	obj	['ông', 'nhìn']	[4, 3]
?	ta	ta	PROPN	compound:pron	['ta', 'ông']	[5, 4]
?	thấy	thấy	VERB	conj	['thấy', 'nhìn']	[7, 3]
?	và	và	CONJ	cc	['và', 'thấy']	[6, 7]
?	yêu mến	yêu mến	VERB	xcomp	['yêu mến', 'thấy']	[8, 7]
?	người	người	N	obj	['người', 'yêu mến']	[9, 8]
?	thắp	thắp	VERB	acl:subj	['thắp', 'người']	[10, 9]
?	đèn	đèn	N	obj	['đèn', 'thắp']	[11, 10]
?	trung thành	trung thành	ADJ	amod	['trung thành', 'thắp']	[12, 10]
?	đến	đến	PRT	discourse	['đến', 'trung thành']	[13, 12]
?	thế	thế	PRT	discourse	['thế', 'đến']	[14, 13]
?	điều lệnh	điều lệnh	N	obl:comp	['điều lệnh', 'trung thành']	[16, 12]
?	với	với	SCONJ	case	['với', 'điều lệnh']	[15, 16]

?	giúp	giúp	VERB	root	['giúp', 'ROOT']	[3, 0]
?	em	em	N	nsubj	['em', 'giúp']	[1, 3]
?	muốn	muốn	AUX	aux	['muốn', 'giúp']	[2, 3]
?	bạn	bạn	N	iobj	['bạn', 'giúp']	[5, 3]
?	ông	ông	N	det:clf	['ông', 'bạn']	[4, 5]
?	thân	thân	ADJ	amod	['thân', 'bạn']	[6, 5]

?	ông	ông	N	root	['ông', 'ROOT']	[3, 0]
?	này	này	INTJ	discourse	['này', 'ông']	[2, 3]

?	nhớ	nhớ	VERB	root	['nhớ', 'ROOT']	[3, 0]
?	em	em	N	nsubj	['em', 'nhớ']	[2, 3]
?	cậu	cậu	N	det:clf	['cậu', 'em']	[1, 2]
?	cảnh	cảnh	N	obl:comp	['cảnh', 'nhớ']	[6, 3]
?	tới	tới	ADV	case	['tới', 'cảnh']	[4, 6]
?	những	những	DET	det	['những', 'cảnh']	[5, 6]
?	lặn	lặn	VERB	acl	['lặn', 'cảnh']	[8, 6]
?	mặt trời	mặt trời	N	nsubj	['mặt trời', 'lặn']	[7, 8]
?	đi	đi	VERB	ccomp	['đi', 'cảnh']	[15, 6]
?	mà	mà	SCONJ	mark	['mà', 'đi']	[9, 15]
?	xưa	xưa	N	obl:tmod	['xưa', 'đi']	[10, 15]
?	kia	kia	PROPN	det:pmod	['kia', 'xưa']	[11, 10]
?	em	em	N	nsubj	['em', 'đi']	[13, 15]
?	chính	chính	PRT	discourse	['chính', 'em']	[12, 13]
?	phải	phải	AUX	aux	['phải', 'đi']	[14, 15]
?	kiếm	kiếm	VERB	compound:svc	['kiếm', 'đi']	[16, 15]
?	xem	xem	VERB	advcl:objective	['xem', 'đi']	[18, 15]
?	để	để	ADV	mark:pcomp	['để', 'xem']	[17, 18]
?	cách	cách	N	obl	['cách', 'đi']	[21, 15]
?	bằng	bằng	ADV	case	['bằng', 'cách']	[20, 21]
?	dịch	dịch	VERB	acl	['dịch', 'cách']	[22, 21]
?	ghế	ghế	N	obj	['ghế', 'dịch']	[23, 22]
?	ngồi	ngồi	VERB	compound:vmod	['ngồi', 'ghế']	[24, 23]

?	muốn	muốn	AUX	root	['muốn', 'ROOT']	[4, 0]
?	ta	ta	PROPN	nsubj	['ta', 'muốn']	[2, 4]
?	luôn luôn	luôn luôn	ADV	advmod	['luôn luôn', 'muốn']	[3, 4]
?	nói	nói	VERB	parataxis	['nói', 'muốn']	[9, 4]
?	người	người	N	nsubj	['người', 'nói']	[6, 9]
?	thắp	thắp	VERB	acl:subj	['thắp', 'người']	[7, 6]
?	đèn	đèn	N	obj	['đèn', 'thắp']	[8, 7]

?	biết	biết	VERB	root	['biết', 'ROOT']	[2, 0]
?	tôi	tôi	PROPN	nsubj	['tôi', 'biết']	[1, 2]
?	cách	cách	N	obj	['cách', 'biết']	[3, 2]
?	cho	cho	VERB	acl	['cho', 'cách']	[4, 3]
?	ông	ông	N	obj	['ông', 'cho']	[5, 4]
?	nghỉ ngơi	nghỉ ngơi	VERB	xcomp	['nghỉ ngơi', 'cho']	[6, 4]
?	khi	khi	N	obl:tmod	['khi', 'nghỉ ngơi']	[7, 6]
?	nào	nào	PROPN	det:pmod	['nào', 'khi']	[8, 7]
?	muốn	muốn	AUX	acl	['muốn', 'khi']	[10, 7]
?	ông	ông	N	nsubj	['ông', 'muốn']	[9, 10]
?	đấy	đấy	PRT	discourse	['đấy', 'muốn']	[11, 10]

?	trung thành	trung thành	ADJ	root	['trung thành', 'ROOT']	[10, 0]
?	bởi vì	bởi vì	SCONJ	mark	['bởi vì', 'trung thành']	[1, 10]
?	người ta	người ta	N	nsubj	['người ta', 'trung thành']	[2, 10]
?	có thể	có thể	ADV	advmod	['có thể', 'trung thành']	[3, 10]
?	lúc	lúc	N	obl:tmod	['lúc', 'trung thành']	[7, 10]
?	cùng	cùng	ADJ	advmod	['cùng', 'lúc']	[5, 7]
?	một	một	NUM	nummod	['một', 'lúc']	[6, 7]
?	vừa	vừa	ADV	advmod	['vừa', 'trung thành']	[9, 10]
?	lười biếng	lười biếng	ADJ	xcomp	['lười biếng', 'trung thành']	[13, 10]
?	lại	lại	ADV	advmod	['lại', 'lười biếng']	[11, 13]
?	vừa	vừa	ADV	advmod	['vừa', 'lười biếng']	[12, 13]

?	hỏi	hỏi	VERB	root	['hỏi', 'ROOT']	[3, 0]
?	ông hoàng	ông hoàng	N	nsubj	['ông hoàng', 'hỏi']	[1, 3]
?	nhỏ	nhỏ	ADJ	nmod	['nhỏ', 'ông hoàng']	[2, 1]
?	tiếp	tiếp	VERB	compound:svc	['tiếp', 'hỏi']	[4, 3]

?	nhỏ	nhỏ	ADJ	root	['nhỏ', 'ROOT']	[6, 0]
?	hành tinh	hành tinh	N	nsubj	['hành tinh', 'nhỏ']	[3, 6]
?	cái	cái	PRT	det	['cái', 'hành tinh']	[2, 3]
?	ông	ông	N	nmod:poss	['ông', 'hành tinh']	[5, 3]
?	của	của	ADV	case	['của', 'ông']	[4, 5]
?	đến nỗi	đến nỗi	X	advmod:adj	['đến nỗi', 'nhỏ']	[7, 6]
?	bước	bước	VERB	xcomp	['bước', 'nhỏ']	[10, 6]
?	ông	ông	N	nsubj	['ông', 'bước']	[8, 10]
?	có thể	có thể	ADV	aux	['có thể', 'bước']	[9, 10]
?	sải	sải	VERB	compound:svc	['sải', 'bước']	[11, 10]
?	bước	bước	N	obj	['bước', 'bước']	[13, 10]
?	ba	ba	NUM	nummod	['ba', 'bước']	[12, 13]
?	đi	đi	VERB	ccomp	['đi', 'bước']	[15, 10]
?	là	là	SCONJ	cop	['là', 'đi']	[14, 15]
?	giáp	giáp	ADJ	advmod:adj	['giáp', 'đi']	[16, 15]
?	vòng	vòng	N	obj	['vòng', 'đi']	[18, 15]
?	một	một	NUM	nummod	['một', 'vòng']	[17, 18]

?	bước	bước	VERB	root	['bước', 'ROOT']	[9, 0]
?	khi	khi	N	obl:tmod	['khi', 'bước']	[1, 9]
?	nào	nào	PROPN	det:pmod	['nào', 'khi']	[2, 1]
?	nghỉ	nghỉ	VERB	acl:tmod	['nghỉ', 'khi']	[5, 1]
?	ông	ông	N	nsubj	['ông', 'nghỉ']	[3, 5]
?	muốn	muốn	AUX	aux	['muốn', 'nghỉ']	[4, 5]
?	ông	ông	N	nsubj	['ông', 'bước']	[7, 9]
?	cứ	cứ	PRT	discourse	['cứ', 'bước']	[8, 9]
?	đi	đi	VERB	compound:svc	['đi', 'bước']	[10, 9]

?	đi	đi	VERB	root	['đi', 'ROOT']	[5, 0]
?	ông	ông	N	nsubj	['ông', 'đi']	[1, 5]
?	chỉ	chỉ	ADV	advmod	['chỉ', 'đi']	[2, 5]
?	việc	việc	N	obl	['việc', 'đi']	[4, 5]
?	có	có	PRT	discourse	['có', 'việc']	[3, 4]
?	chầm chậm	chầm chậm	ADJ	advmod:adj	['chầm chậm', 'đi']	[6, 5]
?	ở	ở	VERB	advcl:objective	['ở', 'đi']	[11, 5]
?	để	để	ADV	mark:pcomp	['để', 'ở']	[7, 11]
?	lúc	lúc	N	obl:tmod	['lúc', 'ở']	[8, 11]
?	nào	nào	PROPN	det:pmod	['nào', 'lúc']	[9, 8]
?	cũng	cũng	ADV	advmod	['cũng', 'ở']	[10, 11]
?	ánh	ánh	N	obl	['ánh', 'ở']	[13, 11]
?	dưới	dưới	ADV	case	['dưới', 'ánh']	[12, 13]
?	mặt trời	mặt trời	N	compound	['mặt trời', 'ánh']	[14, 13]
?	cả	cả	PRT	discourse	['cả', 'ở']	[15, 11]

?	dài	dài	ADJ	root	['dài', 'ROOT']	[9, 0]
?	thế là	thế là	SCONJ	cc	['thế là', 'dài']	[1, 9]
?	muốn	muốn	AUX	advcl	['muốn', 'dài']	[3, 9]
?	ông	ông	N	nsubj	['ông', 'muốn']	[2, 3]
?	dài	dài	ADJ	ccomp	['dài', 'muốn']	[5, 3]
?	ngày	ngày	N	nsubj	['ngày', 'dài']	[4, 5]
?	bao nhiêu	bao nhiêu	PROPN	obl	['bao nhiêu', 'dài']	[6, 5]
?	thì	thì	SCONJ	mark	['thì', 'dài']	[7, 9]
?	nó	nó	PROPN	nsubj	['nó', 'dài']	[8, 9]
?	bấy nhiêu	bấy nhiêu	PROPN	obl	['bấy nhiêu', 'dài']	[10, 9]

?	được	được	AUX	root	['được', 'ROOT']	[5, 0]
?	ấy	ấy	PROPN	nsubj	['ấy', 'được']	[3, 5]
?	cái	cái	N	det:clf	['cái', 'ấy']	[2, 3]
?	chẳng	chẳng	ADV	advmod:neg	['chẳng', 'được']	[4, 5]
?	việc	việc	N	obj	['việc', 'được']	[6, 5]
?	gì	gì	PROPN	det:pmod	['gì', 'việc']	[7, 6]
?	ta	ta	PROPN	obl:comp	['ta', 'được']	[9, 5]
?	cho	cho	SCONJ	case	['cho', 'ta']	[8, 9]
?	nói	nói	VERB	parataxis	['nói', 'được']	[14, 5]
?	người	người	N	nsubj	['người', 'nói']	[11, 14]
?	thắp	thắp	VERB	acl:subj	['thắp', 'người']	[12, 11]
?	đèn	đèn	N	obj	['đèn', 'thắp']	[13, 12]

?	may	may	ADJ	root	['may', 'ROOT']	[6, 0]
?	thế thì	thế thì	SCONJ	cc	['thế thì', 'may']	[2, 6]
?	thật	thật	ADV	advmod	['thật', 'may']	[3, 6]
