# ::id 1
# ::snt hoàng tử bé Saint-Exupéry ( Vĩnh Lạc dịch )
root	hoàng tử	hoàng tử	N	root	['hoàng tử', 'ROOT']	['1', '0']
*	rồi	rồi	SCONJ	cc	['rồi', 'thở dài']	['8', '9']
:ARG0	bước	bước	VERB	parataxis	['bước', 'do dự']	['12', '6']
:ARG0-of	em	em	N	nsubj	['em', 'bước']	['11', '12']
:?	đi	đi	VERB	compound:svc	['đi', 'bước']	['13', '12']

# ::id 736
# ::snt buồn cười thật , ông hoàng nhỏ nghĩ thầm .
root	buồn cười	buồn cười	ADJ	root	['buồn cười', 'ROOT']	['1', '0']
*	thật	thật	PRT	discourse	['thật', 'buồn cười']	['2', '1']
:ARG0	nghĩ	nghĩ	VERB	parataxis	['nghĩ', 'buồn cười']	['6', '1']
:ARG0-of	ông hoàng	ông hoàng	N	nsubj	['ông hoàng', 'nghĩ']	['4', '6']
:mod	nhỏ	nhỏ	ADJ	amod	['nhỏ', 'ông hoàng']	['5', '4']
:mod	thầm	thầm	ADJ	advmod:adj	['thầm', 'nghĩ']	['7', '6']

# ::id 737
# ::snt tôi chỉ cách bức tường có hai mươi mét và tôi vẫn chẳng nhìn thấy gì .
root	cách	cách	VERB	root	['cách', 'ROOT']	['3', '0']
:ARG0	tôi	tôi	PROPN	nsubj	['tôi', 'cách']	['1', '3']
:mod	chỉ	chỉ	ADV	advmod	['chỉ', 'cách']	['2', '3']
:ARG1	tường	tường	N	obj	['tường', 'cách']	['5', '3']
:classifier	bức	bức	N	det:clf	['bức', 'tường']	['4', '5']
:?	mét	mét	N	acl	['mét', 'tường']	['8', '5']
*	có	có	PRT	discourse	['có', 'mét']	['6', '8']
:quant	hai mươi	hai mươi	NUM	nummod	['hai mươi', 'mét']	['7', '8']
:ARG0	nhìn	nhìn	VERB	conj	['nhìn', 'cách']	['13', '3']
*	và	và	CONJ	cc	['và', 'nhìn']	['9', '13']
:ARG0	tôi	tôi	PROPN	nsubj	['tôi', 'nhìn']	['10', '13']
:mod	vẫn	vẫn	ADV	advmod	['vẫn', 'nhìn']	['11', '13']
:polarity	chẳng	chẳng	ADV	advmod:neg	['chẳng', 'nhìn']	['12', '13']
:?	thấy	thấy	VERB	compound:svc	['thấy', 'nhìn']	['14', '13']
:amr-unknow	gì	gì	PROPN	obj	['gì', 'nhìn']	['15', '13']

# ::id 738
# ::snt và ta có được những ngôi sao kia , vì chưa hề có ai trước ta nghĩ đến việc chiếm hữu chúng .
root	có	có	VERB	root	['có', 'ROOT']	['3', '0']
*	và	và	CONJ	cc	['và', 'có']	['1', '3']
:mod	ta	ta	PROPN	nsubj	['ta', 'có']	['2', '3']
*	được	được	ADV	compound:prt	['được', 'có']	['4', '3']
:ARG1	sao	sao	N	obj	['sao', 'có']	['7', '3']
*	những	những	DET	det	['những', 'sao']	['5', '7']
:classifier	ngôi	ngôi	N	clf	['ngôi', 'những']	['6', '5']
:mod	kia	kia	PROPN	det:pmod	['kia', 'sao']	['8', '7']
:?	nghĩ	nghĩ	VERB	parataxis	['nghĩ', 'có']	['17', '3']
:cause	vì	vì	ADV	mark	['vì', 'nghĩ']	['10', '17']
:?	có	có	VERB	csubj:vsubj	['có', 'nghĩ']	['13', '17']
:polarity	chưa	chưa	ADV	advmod	['chưa', 'có']	['11', '13']
:?	hề	hề	PRT	compound:Z	['hề', 'chưa']	['12', '11']
:ARG1	ai	ai	PROPN	obj	['ai', 'có']	['14', '13']
:ARG2	trước	trước	N	obl	['trước', 'có']	['15', '13']
:mod	ta	ta	PROPN	det:pmod	['ta', 'trước']	['16', '15']
:accompainer	việc	việc	N	obl:comp	['việc', 'nghĩ']	['19', '17']
:?	đến	đến	ADV	case	['đến', 'việc']	['18', '19']
:?	chiếm hữu	chiếm hữu	VERB	acl:tonp	['chiếm hữu', 'việc']	['20', '19']
:ARG1	chúng	chúng	PROPN	obj	['chúng', 'chiếm hữu']	['21', '20']

# ::id 739
# ::snt ông ta kêu lên thế khi nhìn thấy ông hoàng nhỏ .
root	kêu	kêu	VERB	root	['kêu', 'ROOT']	['3', '0']
:ARG0	ông	ông	N	nsubj	['ông', 'kêu']	['1', '3']
:mod	ta	ta	PROPN	compound:pron	['ta', 'ông']	['2', '1']
:direction	lên	lên	VERB	compound:dir	['lên', 'kêu']	['4', '3']
:ARG2	thế	thế	PROPN	obl	['thế', 'kêu']	['5', '3']
:dayperiod	khi	khi	N	obl:tmod	['khi', 'kêu']	['6', '3']
:time	nhìn	nhìn	VERB	acl:tmod	['nhìn', 'khi']	['7', '6']
:?	thấy	thấy	VERB	compound:svc	['thấy', 'nhìn']	['8', '7']
:ARG1	ông hoàng	ông hoàng	N	obj	['ông hoàng', 'nhìn']	['9', '7']
:?	nhỏ	nhỏ	ADJ	amod	['nhỏ', 'ông hoàng']	['10', '9']

# ::id 740
# ::snt em sẽ không thể nào buộc nó cho con cừu được .
root	buộc	buộc	VERB	root	['buộc', 'ROOT']	['5', '0']
:ARG0	em	em	N	nsubj	['em', 'buộc']	['1', '5']
:tense	sẽ	sẽ	ADV	advmod	['sẽ', 'buộc']	['2', '5']
:polarity	không thể	không thể	ADV	advmod:neg	['không thể', 'buộc']	['3', '5']
*	nào	nào	PRT	discourse	['nào', 'buộc']	['4', '5']
*	nó	nó	PROPN	obj	['nó', 'buộc']	['6', '5']
:ARG2	cừu	cừu	N	obl:comp	['cừu', 'buộc']	['9', '5']
*	cho	cho	SCONJ	case	['cho', 'cừu']	['7', '9']
:classifier	con	con	N	det:clf	['con', 'cừu']	['8', '9']
*	được	được	ADV	advmod	['được', 'cừu']	['10', '9']

# ::id 741
# ::snt em đứng một lúc không động đậy .
root	đứng	đứng	VERB	root	['đứng', 'ROOT']	['2', '0']
:ARG0	em	em	N	nsubj	['em', 'đứng']	['1', '2']
:time	lúc	lúc	N	obl:tmod	['lúc', 'đứng']	['4', '2']
*	một	một	NUM	nummod	['một', 'lúc']	['3', '4']
:time	động đậy	động đậy	VERB	acl:tmod	['động đậy', 'lúc']	['6', '4']
:polarity	không	không	ADV	advmod:neg	['không', 'động đậy']	['5', '6']

# ::id 742
# ::snt ông hoàng nhỏ đêm nào cũng đậy hoa trong cái bầu kính , và em cũng trông chừng con cừu cẩn thận . "
root	đậy	đậy	VERB	root	['đậy', 'ROOT']	['6', '0']
:ARG0	ông hoàng	ông hoàng	N	nsubj	['ông hoàng', 'đậy']	['1', '6']
:mod	nhỏ	nhỏ	ADJ	amod	['nhỏ', 'ông hoàng']	['2', '1']
:dayperiod	đêm	đêm	N	obl:tmod	['đêm', 'đậy']	['3', '6']
:mod	nào	nào	PROPN	det:pmod	['nào', 'đêm']	['4', '3']
:mod	cũng	cũng	ADV	advmod	['cũng', 'đậy']	['5', '6']
:ARG1	hoa	hoa	N	obj	['hoa', 'đậy']	['7', '6']
:ARG2	bầu	bầu	N	obl	['bầu', 'đậy']	['10', '6']
:domain	trong	trong	N	case	['trong', 'bầu']	['8', '10']
:classifier	cái	cái	N	det:clf	['cái', 'bầu']	['9', '10']
:mod	kính	kính	N	nmod	['kính', 'bầu']	['11', '10']
:ARG0	trông chừng	trông chừng	VERB	conj	['trông chừng', 'đậy']	['16', '6']
*	và	và	CONJ	cc	['và', 'trông chừng']	['13', '16']
:ARG0	em	em	N	nsubj	['em', 'trông chừng']	['14', '16']
:mod	cũng	cũng	ADV	advmod	['cũng', 'trông chừng']	['15', '16']
:ARG1	cừu	cừu	N	obj	['cừu', 'trông chừng']	['18', '16']
:classifier	con	con	N	det:clf	['con', 'cừu']	['17', '18']
:mod	cẩn thận	cẩn thận	ADJ	acomp	['cẩn thận', 'trông chừng']	['19', '16']

# ::id 743
# ::snt - tôi chẳng có gì làm ở đây nữa , em nói với nhà vua , tôi sẽ đi .
root	đi	đi	VERB	root	['đi', 'ROOT']	['18', '0']
:?	có	có	VERB	advcl	['có', 'đi']	['4', '18']
:ARG0	tôi	tôi	PROPN	nsubj	['tôi', 'có']	['2', '4']
:polarity	chẳng	chẳng	ADV	advmod:neg	['chẳng', 'có']	['3', '4']
:amr-unknow	gì	gì	PROPN	obj	['gì', 'có']	['5', '4']
:purpose	làm	làm	VERB	advcl:objective	['làm', 'có']	['6', '4']
:domain	đây	đây	PROPN	obl:comp	['đây', 'làm']	['8', '6']
:location	ở	ở	ADV	case	['ở', 'đây']	['7', '8']
:mod	nữa	nữa	ADV	advmod	['nữa', 'có']	['9', '4']
:ARG0	nói	nói	VERB	parataxis	['nói', 'đi']	['12', '18']
:ARG0-of	em	em	N	nsubj	['em', 'nói']	['11', '12']
:accompainer	nhà vua	nhà vua	N	obl:with	['nhà vua', 'nói']	['14', '12']
:accompainer	với	với	SCONJ	case	['với', 'nhà vua']	['13', '14']
:ARG0	tôi	tôi	PROPN	nsubj	['tôi', 'đi']	['16', '18']
:tense	sẽ	sẽ	ADV	advmod	['sẽ', 'đi']	['17', '18']

# ::id 744
# ::snt - ngươi chớ đi , nhà vua vừa mới kiêu hãnh xiết bao vì có được một thần dân , đáp lời ông hoàng nhỏ .
root	đi	đi	VERB	root	['đi', 'ROOT']	['4', '0']
:ARG0	ngươi	ngươi	PROPN	nsubj	['ngươi', 'đi']	['2', '4']
:mod	chớ	chớ	ADV	advmod	['chớ', 'đi']	['3', '4']
:ARG0	kiêu hãnh	kiêu hãnh	VERB	parataxis	['kiêu hãnh', 'đi']	['8', '4']
:ARG0-of	nhà vua	nhà vua	N	nsubj	['nhà vua', 'kiêu hãnh']	['6', '8']
:mod	vừa mới	vừa mới	ADV	advmod	['vừa mới', 'kiêu hãnh']	['7', '8']
:mod	xiết bao	xiết bao	ADV	advmod	['xiết bao', 'kiêu hãnh']	['9', '8']
:?	có	có	VERB	advcl	['có', 'kiêu hãnh']	['11', '8']
:cause	vì	vì	ADV	mark	['vì', 'có']	['10', '11']
*	được	được	ADV	advmod	['được', 'có']	['12', '11']
:quant	thần dân	thần dân	N	obj	['thần dân', 'có']	['14', '11']
*	một	một	NUM	nummod	['một', 'thần dân']	['13', '14']
:?	đáp	đáp	VERB	conj	['đáp', 'kiêu hãnh']	['16', '8']
:ARG1	lời	lời	N	obj	['lời', 'đáp']	['17', '16']
:?	ông hoàng	ông hoàng	N	nmod	['ông hoàng', 'lời']	['18', '17']
:?	nhỏ	nhỏ	ADJ	amod	['nhỏ', 'ông hoàng']	['19', '18']

# ::id 745
# ::snt chớ đi , ta phong ngươi làm thượng thư !
root	phong	phong	VERB	root	['phong', 'ROOT']	['5', '0']
:?	đi	đi	VERB	advcl	['đi', 'phong']	['2', '5']
:mod	chớ	chớ	ADV	advmod	['chớ', 'đi']	['1', '2']
:mod	ta	ta	PROPN	nsubj	['ta', 'phong']	['4', '5']
:ARG1	ngươi	ngươi	PROPN	obj	['ngươi', 'phong']	['6', '5']
:ARG0-of	làm	làm	VERB	acl:subj	['làm', 'ngươi']	['7', '6']
:ARG1	thượng thư	thượng thư	N	obj	['thượng thư', 'làm']	['8', '7']

# ::id 746
# ::snt - thượng thư bộ gì ?
root	thượng thư	thượng thư	N	root	['thượng thư', 'ROOT']	['2', '0']
:?	bộ	bộ	N	nmod	['bộ', 'thượng thư']	['3', '2']
:amr-unknow	gì	gì	PROPN	det:pmod	['gì', 'bộ']	['4', '3']

# ::id 747
# ::snt - bộ ... bộ tư pháp !
root	bộ	bộ	N	root	['bộ', 'ROOT']	['2', '0']
:?	bộ	bộ	N	appos	['bộ', 'bộ']	['4', '2']
:?	tư pháp	tư pháp	N	compound	['tư pháp', 'bộ']	['5', '4']

# ::id 748
# ::snt - nếu ta ra lệnh cho một võ tướng bay từ đoá hoa này sang đoá hoa kia như một con bướm , hay lệnh cho ông ta viết một vở bi kịch , hay biến thành chim biển , và nếu vị võ tướng ấy không tuân lệnh , thì lỗi ấy ở ông ta hay ở ta ?
root	ông	ông	N	root	['ông', 'ROOT']	['51', '0']
:?	ra lệnh	ra lệnh	VERB	advcl	['ra lệnh', 'ông']	['4', '51']
:condition	nếu	nếu	SCONJ	mark	['nếu', 'ra lệnh']	['2', '4']
:mod	ta	ta	PROPN	nsubj	['ta', 'ra lệnh']	['3', '4']
:accompainer	võ tướng	võ tướng	N	obl:comp	['võ tướng', 'ra lệnh']	['7', '4']
*	cho	cho	SCONJ	case	['cho', 'võ tướng']	['5', '7']
*	một	một	NUM	nummod	['một', 'võ tướng']	['6', '7']
:manner	bay	bay	VERB	xcomp	['bay', 'ra lệnh']	['8', '4']
:domain	hoa	hoa	N	obl	['hoa', 'bay']	['11', '8']
*	từ	từ	ADV	case	['từ', 'hoa']	['9', '11']
:classifier	đoá	đoá	N	det:clf	['đoá', 'hoa']	['10', '11']
:mod	này	này	PROPN	det:pmod	['này', 'hoa']	['12', '11']
:ARG1	sang	sang	VERB	xcomp	['sang', 'bay']	['13', '8']
:ARG1	hoa	hoa	N	obj	['hoa', 'sang']	['15', '13']
:classifier	đoá	đoá	N	det:clf	['đoá', 'hoa']	['14', '15']
:mod	kia	kia	ADV	det:pmod	['kia', 'hoa']	['16', '15']
:domain	bướm	bướm	N	obl	['bướm', 'bay']	['20', '8']
:?	như	như	SCONJ	case	['như', 'bướm']	['17', '20']
*	một	một	NUM	nummod	['một', 'bướm']	['18', '20']
:classifier	con	con	N	clf	['con', 'một']	['19', '18']
:?	lệnh	lệnh	VERB	conj	['lệnh', 'ra lệnh']	['23', '4']
:op1	hay	hay	CONJ	cc	['hay', 'lệnh']	['22', '23']
:accompainer	ông	ông	N	obl:comp	['ông', 'lệnh']	['25', '23']
*	cho	cho	SCONJ	case	['cho', 'ông']	['24', '25']
:mod	ta	ta	PROPN	compound:pron	['ta', 'ông']	['26', '25']
:ARG1	viết	viết	VERB	xcomp	['viết', 'ông']	['27', '25']
:ARG1	vở	vở	N	obj	['vở', 'viết']	['29', '27']
*	một	một	NUM	nummod	['một', 'vở']	['28', '29']
:?	bi kịch	bi kịch	N	nmod	['bi kịch', 'vở']	['30', '29']
:?	biến	biến	VERB	conj	['biến', 'lệnh']	['33', '23']
:op1	hay	hay	CONJ	cc	['hay', 'biến']	['32', '33']
:?	thành	thành	VERB	compound:svc	['thành', 'biến']	['34', '33']
:ARG1	chim	chim	N	obj	['chim', 'biến']	['35', '33']
:?	biển	biển	N	nmod	['biển', 'chim']	['36', '35']
:ARG0	tuân	tuân	VERB	conj	['tuân', 'ông']	['44', '51']
*	và	và	CONJ	cc	['và', 'tuân']	['38', '44']
:condition	nếu	nếu	SCONJ	mark	['nếu', 'tuân']	['39', '44']
:ARG0	võ tướng	võ tướng	N	nsubj	['võ tướng', 'tuân']	['41', '44']
:classifier	vị	vị	N	det:clf	['vị', 'võ tướng']	['40', '41']
:mod	ấy	ấy	PROPN	det:pmod	['ấy', 'võ tướng']	['42', '41']
:polarity	không	không	ADV	advmod:neg	['không', 'tuân']	['43', '44']
:ARG1	lệnh	lệnh	N	obj	['lệnh', 'tuân']	['45', '44']
*	thì	thì	SCONJ	mark	['thì', 'ông']	['47', '51']
:ARG0	lỗi	lỗi	N	nsubj	['lỗi', 'ông']	['48', '51']
:mod	ấy	ấy	PROPN	det:pmod	['ấy', 'lỗi']	['49', '48']
:location	ở	ở	ADV	case	['ở', 'ông']	['50', '51']
:mod	ta	ta	PROPN	compound:pron	['ta', 'ông']	['52', '51']
:mod	ta	ta	PROPN	conj	['ta', 'ông']	['55', '51']
:op1	hay	hay	CONJ	cc	['hay', 'ta']	['53', '55']
:location	ở	ở	ADV	case	['ở', 'ta']	['54', '55']

# ::id 749
# ::snt - nhưng có ai để xét xử đâu ạ !
root	có	có	VERB	root	['có', 'ROOT']	['3', '0']
:contrast	nhưng	nhưng	SCONJ	mark	['nhưng', 'có']	['2', '3']
:ARG1	ai	ai	PROPN	obj	['ai', 'có']	['4', '3']
:purpose	xét xử	xét xử	VERB	advcl:objective	['xét xử', 'có']	['6', '3']
:purpose	để	để	ADV	mark:pcomp	['để', 'xét xử']	['5', '6']
:amr-unknow	đâu	đâu	PRT	discourse	['đâu', 'có']	['7', '3']
*	ạ	ạ	PRT	discourse	['ạ', 'có']	['8', '3']

# ::id 750
# ::snt - chưa thể biết , vua nói với ông hoàng nhỏ .
root	biết	biết	VERB	root	['biết', 'ROOT']	['4', '0']
:?	thể	thể	VERB	aux	['thể', 'biết']	['3', '4']
:polarity	chưa	chưa	ADV	fixed	['chưa', 'thể']	['2', '3']
:ARG0	nói	nói	VERB	parataxis	['nói', 'biết']	['7', '4']
:ARG0-of	vua	vua	N	nsubj	['vua', 'nói']	['6', '7']
:accompainer	ông hoàng	ông hoàng	N	obl:with	['ông hoàng', 'nói']	['9', '7']
:accompainer	với	với	SCONJ	case	['với', 'ông hoàng']	['8', '9']
:?	nhỏ	nhỏ	ADJ	amod	['nhỏ', 'ông hoàng']	['10', '9']

# ::id 751
# ::snt tôi không nhất thiết phải ở đây .
root	ở	ở	VERB	root	['ở', 'ROOT']	['5', '0']
:ARG0	tôi	tôi	PROPN	nsubj	['tôi', 'ở']	['1', '5']
:mod	nhất thiết	nhất thiết	ADV	advmod	['nhất thiết', 'ở']	['3', '5']
:polarity	không	không	ADV	advmod:neg	['không', 'nhất thiết']	['2', '3']
:obligate	phải	phải	AUX	aux	['phải', 'ở']	['4', '5']
:domain	đây	đây	PROPN	obl	['đây', 'ở']	['6', '5']

# ::id 752
# ::snt ông hoàng nhỏ vốn đã đặt ra câu hỏi thì không bao giờ quên , hỏi lại .
root	quên	quên	VERB	root	['quên', 'ROOT']	['12', '0']
:ARG0	ông hoàng	ông hoàng	N	nsubj	['ông hoàng', 'quên']	['1', '12']
:mod	nhỏ	nhỏ	ADJ	amod	['nhỏ', 'ông hoàng']	['2', '1']
:ARG1	đặt	đặt	VERB	acl:subj	['đặt', 'ông hoàng']	['5', '1']
:mod	vốn	vốn	ADV	advmod	['vốn', 'đặt']	['3', '5']
:tense	đã	đã	ADV	advmod	['đã', 'đặt']	['4', '5']
:direction	ra	ra	VERB	compound:dir	['ra', 'đặt']	['6', '5']
:ARG1	câu	câu	N	obj	['câu', 'đặt']	['7', '5']
:?	hỏi	hỏi	VERB	compound:vmod	['hỏi', 'câu']	['8', '7']
*	thì	thì	SCONJ	mark	['thì', 'quên']	['9', '12']
:time	bao giờ	bao giờ	PROPN	obl:tmod	['bao giờ', 'quên']	['11', '12']
:polarity	không	không	ADV	advmod:neg	['không', 'bao giờ']	['10', '11']
:ARG0-of	hỏi	hỏi	VERB	xcomp	['hỏi', 'quên']	['14', '12']
:?	lại	lại	VERB	compound:svc	['lại', 'hỏi']	['15', '14']

# ::id 753
# ::snt - ừm ! ừm ! nhà vua nói , thoạt tiên tra một cuốn lịch to tướng , ừm ! ừm !
root	tra	tra	VERB	root	['tra', 'ROOT']	['10', '0']
:?	ừm	ừm	INTJ	parataxis	['ừm', 'tra']	['2', '10']
:?	ừm	ừm	INTJ	parataxis	['ừm', 'tra']	['4', '10']
:ARG0	nói	nói	VERB	parataxis	['nói', 'tra']	['7', '10']
:ARG0-of	nhà vua	nhà vua	N	nsubj	['nhà vua', 'nói']	['6', '7']
:dayperiod	thoạt tiên	thoạt tiên	N	obl:tmod	['thoạt tiên', 'tra']	['9', '10']
:ARG1	lịch	lịch	N	obj	['lịch', 'tra']	['13', '10']
*	một	một	NUM	nummod	['một', 'lịch']	['11', '13']
:classifier	cuốn	cuốn	N	clf	['cuốn', 'một']	['12', '11']
:?	to tướng	to tướng	ADJ	amod	['to tướng', 'lịch']	['14', '13']
:?	ừm	ừm	INTJ	parataxis	['ừm', 'tra']	['16', '10']
:?	ừm	ừm	INTJ	parataxis	['ừm', 'tra']	['18', '10']

# ::id 754
# ::snt phút ! nhà ngươi sẽ thấy được lệnh ta được tuân thủ .
root	phút	phút	N	root	['phút', 'ROOT']	['1', '0']
:ARG0-of	thấy	thấy	VERB	parataxis	['thấy', 'phút']	['5', '1']
:ARG0-of	nhà ngươi	nhà ngươi	N	nsubj	['nhà ngươi', 'thấy']	['3', '5']
:tense	sẽ	sẽ	ADV	advmod	['sẽ', 'thấy']	['4', '5']
*	được	được	ADV	advmod	['được', 'thấy']	['6', '5']
:ARG1	lệnh	lệnh	N	obj	['lệnh', 'thấy']	['7', '5']
:mod	ta	ta	PROPN	nmod	['ta', 'lệnh']	['8', '7']
:ARG0-of	tuân thủ	tuân thủ	VERB	xcomp	['tuân thủ', 'thấy']	['10', '5']
*	được	được	AUX	aux:pass	['được', 'tuân thủ']	['9', '10']

# ::id 755
# ::snt ta già quá rồi , không có đủ chỗ để một cỗ xa giá cho ta , mà đi bộ thì ta nhọc lắm .
root	nhọc	nhọc	VERB	root	['nhọc', 'ROOT']	['22', '0']
:mod	già	già	ADJ	advcl	['già', 'nhọc']	['2', '22']
:mod	ta	ta	PROPN	nsubj	['ta', 'già']	['1', '2']
:mod	quá	quá	ADV	advmod	['quá', 'già']	['3', '2']
*	rồi	rồi	PRT	discourse	['rồi', 'già']	['4', '2']
:ARG1	có	có	VERB	parataxis	['có', 'nhọc']	['7', '22']
:polarity	không	không	ADV	advmod:neg	['không', 'có']	['6', '7']
:ARG1	chỗ	chỗ	N	obj	['chỗ', 'có']	['9', '7']
:mod	đủ	đủ	ADJ	advmod:adj	['đủ', 'chỗ']	['8', '9']
:purpose	để	để	VERB	advcl:objective	['để', 'có']	['10', '7']
:ord	xa giá	xa giá	N	nmod	['xa giá', 'để']	['13', '10']
*	một	một	NUM	nummod	['một', 'xa giá']	['11', '13']
:classifier	cỗ	cỗ	N	clf	['cỗ', 'một']	['12', '11']
:mod	ta	ta	PROPN	obl:comp	['ta', 'xa giá']	['15', '13']
*	cho	cho	SCONJ	case	['cho', 'ta']	['14', '15']
:?	đi	đi	VERB	csubj	['đi', 'nhọc']	['18', '22']
*	mà	mà	SCONJ	mark	['mà', 'đi']	['17', '18']
:ARG1	bộ	bộ	N	obj	['bộ', 'đi']	['19', '18']
*	thì	thì	SCONJ	mark	['thì', 'nhọc']	['20', '22']
:mod	ta	ta	PROPN	nsubj	['ta', 'nhọc']	['21', '22']
:mod	lắm	lắm	ADV	advmod	['lắm', 'nhọc']	['23', '22']

# ::id 756
# ::snt - ồ ! nhưng tôi đã nhìn thấy , ông hoàng nhỏ nghiêng mình nhìn sang phía bên kia của hành tinh .
root	nhìn	nhìn	VERB	root	['nhìn', 'ROOT']	['7', '0']
:?	ồ	ồ	INTJ	discourse	['ồ', 'nhìn']	['2', '7']
:contrast	nhưng	nhưng	SCONJ	mark	['nhưng', 'nhìn']	['4', '7']
:ARG0	tôi	tôi	PROPN	nsubj	['tôi', 'nhìn']	['5', '7']
:tense	đã	đã	ADV	advmod	['đã', 'nhìn']	['6', '7']
:part-of	thấy	thấy	VERB	compound:svc	['thấy', 'nhìn']	['8', '7']
:ARG0	nhìn	nhìn	VERB	parataxis	['nhìn', 'nhìn']	['13', '7']
:ARG0-of	ông hoàng	ông hoàng	N	nsubj	['ông hoàng', 'nhìn']	['10', '13']
:mod	nhỏ	nhỏ	ADJ	amod	['nhỏ', 'ông hoàng']	['11', '10']
:?	nghiêng mình	nghiêng mình	VERB	compound:svc	['nghiêng mình', 'nhìn']	['12', '13']
:direction	sang	sang	VERB	compound:dir	['sang', 'nhìn']	['14', '13']
:mod	bên	bên	ADV	obl:comp	['bên', 'nhìn']	['16', '13']
:direction	phía	phía	ADV	case	['phía', 'bên']	['15', '16']
:mod	kia	kia	PROPN	det:pmod	['kia', 'bên']	['17', '16']
:poss	hành tinh	hành tinh	N	nmod:poss	['hành tinh', 'bên']	['19', '16']
*	của	của	ADV	case	['của', 'hành tinh']	['18', '19']

# ::id 757
# ::snt - thế thì ngươi hãy tự xét xử lấy mình đi , đức vua đáp lại em .
root	xét xử	xét xử	VERB	root	['xét xử', 'ROOT']	['6', '0']
*	thế thì	thế thì	SCONJ	mark	['thế thì', 'xét xử']	['2', '6']
:ARG0	ngươi	ngươi	PROPN	nsubj	['ngươi', 'xét xử']	['3', '6']
:mod	hãy	hãy	ADV	advmod	['hãy', 'xét xử']	['4', '6']
*	tự	tự	PROPN	advmod	['tự', 'xét xử']	['5', '6']
:mod	lấy	lấy	ADV	advmod	['lấy', 'xét xử']	['7', '6']
:poss	mình	mình	PROPN	obj	['mình', 'xét xử']	['8', '6']
:mod	đi	đi	ADV	advmod	['đi', 'xét xử']	['9', '6']
:ARG0	đáp	đáp	VERB	parataxis	['đáp', 'xét xử']	['13', '6']
:ARG0-of	đức	đức	N	nsubj	['đức', 'đáp']	['11', '13']
:?	vua	vua	N	nmod	['vua', 'đức']	['12', '11']
:?	lại	lại	VERB	compound:svc	['lại', 'đáp']	['14', '13']
:ARG1	em	em	N	obj	['em', 'đáp']	['15', '13']

# ::id 758
# ::snt để chào khi người ta hoan hô tôi .
root	chào	chào	VERB	root	['chào', 'ROOT']	['2', '0']
:purpose	để	để	ADV	mark:pcomp	['để', 'chào']	['1', '2']
:dayperiod	khi	khi	N	obl:tmod	['khi', 'chào']	['3', '2']
:time	hoan hô	hoan hô	VERB	acl:tmod	['hoan hô', 'khi']	['5', '3']
:ARG0	người ta	người ta	N	nsubj	['người ta', 'hoan hô']	['4', '5']
:ARG0	tôi	tôi	PROPN	obj	['tôi', 'hoan hô']	['6', '5']

# ::id 759
# ::snt nhà vua chẳng biết trả lời sao .
root	biết	biết	VERB	root	['biết', 'ROOT']	['3', '0']
:ARG0	nhà vua	nhà vua	N	nsubj	['nhà vua', 'biết']	['1', '3']
:polarity	chẳng	chẳng	ADV	advmod:neg	['chẳng', 'biết']	['2', '3']
:ARG0-of	trả lời	trả lời	VERB	xcomp	['trả lời', 'biết']	['4', '3']
:ARG1	sao	sao	PROPN	obj	['sao', 'trả lời']	['5', '4']

# ::id 760
# ::snt xét mình khó hơn xét người nhiều .
root	khó	khó	ADJ	root	['khó', 'ROOT']	['3', '0']
:?	xét	xét	VERB	csubj	['xét', 'khó']	['1', '3']
:poss	mình	mình	PROPN	obj	['mình', 'xét']	['2', '1']
:mod	hơn	hơn	ADV	advmod	['hơn', 'khó']	['4', '3']
:ARG1	xét	xét	VERB	xcomp	['xét', 'khó']	['5', '3']
:ARG1	người	người	N	obj	['người', 'xét']	['6', '5']
:mod	nhiều	nhiều	ADJ	advmod:adj	['nhiều', 'khó']	['7', '3']

# ::id 761
# ::snt - tôi , ông hoàng nhỏ đáp , tôi có thể tự xét mình bất cứ ở đâu .
root	xét	xét	VERB	root	['xét', 'ROOT']	['11', '0']
:ARG0	tôi	tôi	PROPN	nsubj	['tôi', 'xét']	['2', '11']
:ARG0	đáp	đáp	VERB	parataxis	['đáp', 'xét']	['6', '11']
:ARG0-of	ông hoàng	ông hoàng	N	nsubj	['ông hoàng', 'đáp']	['4', '6']
:mod	nhỏ	nhỏ	ADJ	amod	['nhỏ', 'ông hoàng']	['5', '4']
:ARG0	tôi	tôi	PROPN	expl	['tôi', 'xét']	['8', '11']
:possible	có thể	có thể	ADV	aux	['có thể', 'xét']	['9', '11']
*	tự	tự	PROPN	advmod	['tự', 'xét']	['10', '11']
:poss	mình	mình	PROPN	obj	['mình', 'xét']	['12', '11']
:amr-unknow	đâu	đâu	PROPN	obl	['đâu', 'xét']	['15', '11']
:mod	bất cứ	bất cứ	ADV	advmod	['bất cứ', 'đâu']	['13', '15']
:location	ở	ở	ADV	case	['ở', 'đâu']	['14', '15']

# ::id 762
# ::snt khi đến gần tinh cầu , em kính trọng chào người thắp đèn :
root	kính trọng	kính trọng	VERB	root	['kính trọng', 'ROOT']	['7', '0']
:dayperiod	khi	khi	N	obl:tmod	['khi', 'kính trọng']	['1', '7']
:time	đến	đến	VERB	acl:tmod	['đến', 'khi']	['2', '1']
:mod	gần	gần	ADJ	advmod:adj	['gần', 'đến']	['3', '2']
